Name,Price,Description,Rate,Rating_count,Details,image,Brand,Gender,Product_Type,Character,Fragrance_Family,Size,Year,Ingredients,Concentration,Top_note,Middle_note,Base_note
Mauboussin Elixir Pour Elle,295 SAR,"this gift set consists of three pieces, and contains an impressive floral scent that expresses the true feminine values, and makes you more seductive, with a lovely blend of black currant, iris, and praline.
About the brand:
Mauboussin is a leading French brand and has big fame in producing jewelry, fashion, and fragrances for women, in addition to it has a big dream of making precious scents to satisfy their clients throughout the world.",none,none,"['Mauboussin', 'Women', 'Perfume', 'Charismatic', 'Oriental', '100 ml', '2015', 'Pink Pepper, Cassis, Orange, Jasmine, Rose, iris, Agarwood, Vanille, Praline.', 'Eau de Parfum', 'Pink pepper, orange, black currant', 'jasmine, rose, iris', 'agarwood, vanilla, praline.']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_mauboussin_perfumes_elixir_pour_elle_for_women_eau_de_perfum.jpg,Mauboussin,Women,Perfume,Charismatic,Oriental,100 ml,2015,"Pink Pepper, Cassis, Orange, Jasmine, Rose, iris, Agarwood, Vanille, Praline.",Eau de Parfum,"Pink pepper, orange, black currant","jasmine, rose, iris","agarwood, vanilla, praline."
Mont Blanc Femme Individuelle,151 SAR,"Mont Blanc Femme Individuelle is a very feminine, oriental perfume with fruity and woody notes.pices. The product comes with sharp pink pepper, and sour black currant is at the top.
About the brand:
Mont Blanc is a German company known for its fine writing instruments and luxury goods. The products first appeared in 1913 and were inspired by the peak of Mont Blanc, the highest peak in the Alps. The brand offers luxury goods such as cases, jewelry, and watches. Montblanc fragrances are produced in conjunction with Inter Parfums Inc.",none,none,"['Mont Blanc', 'Women', 'Perfume', 'Romantic', 'Oriental', '75 ml', '2004', 'Bay Leaf, Pink Pepper, Red Currant, Lotus, Rose, Amber, Patchouli, Musk, Vanilla.', 'Eau de Toilette', 'Bay Leaf, Pink Pepper, Red Currant', 'Lotus, Rose', 'Amber, Patchouli, Musk, Vanilla']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_mont_blanc_perfumes_femme_individuelle_for_women_eau_de_toilette.jpg,Mont Blanc,Women,Perfume,Romantic,Oriental,75 ml,2004,"Bay Leaf, Pink Pepper, Red Currant, Lotus, Rose, Amber, Patchouli, Musk, Vanilla.",Eau de Toilette,"Bay Leaf, Pink Pepper, Red Currant","Lotus, Rose","Amber, Patchouli, Musk, Vanilla"
Lolita Lempicka Lolita Lempicka,280 SAR,"This soft floral scent will fill you with captivating smell full of happiness and joy. The wonderful combination of violet, amaryllis, along with cherry and praline will leave a charming effect that gets you noticed wherever you go.
About the brand:
Lolita Lempicka is a French brand that achieved success in fashion designing. The brand became famous internationally by the launch of her legendary parfume ""Lolita Lempicka"" in 1997 with a bottle in the shape of an apple, which became at the top of the world's parfume sales ever since.",5,2 Rating,"['Lolita Lempicka', 'Women', 'Perfume', 'Romantic', 'Floral', '100 ml', '1997', 'violet, ivy, star anise, iris, amaryllis, licorice, orris root, cherry, vanilla, tonka bean, vetiver, white musk, praline', 'Eau de Parfum', 'violet, ivy, star anise', 'iris, amaryllis, licorice, orris root, cherry', 'vanilla, tonka bean, vetiver, white musk, praline']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/5/3595200113768_lolita_lempicka_lolita_lempicka_1.jpg,Lolita Lempicka,Women,Perfume,Romantic,Floral,100 ml,1997,"violet, ivy, star anise, iris, amaryllis, licorice, orris root, cherry, vanilla, tonka bean, vetiver, white musk, praline",Eau de Parfum,"violet, ivy, star anise","iris, amaryllis, licorice, orris root, cherry","vanilla, tonka bean, vetiver, white musk, praline"
Mercedes Benz Woman,240 SAR,"Get the great joyful with this floral oriental scent for women, that mix between modernity and creativity, as well as fills you with an irresistible subtle smell, plus contains an amazing blend of cashmere wood, jasmine, and pears.
About the brand:
Mercedes-Benz is an international brand that known for its deluxe cars in the world and was established in 1925, and unleash their creativity in sports, fashion and elegant parfumes, and now sell their precious products all over the world",none,none,"['Mercedes-Benz', 'Women', 'Perfume', 'Modern', 'Floral Oriental', '90 ml', '2016', 'Pear, Black currant leaf, Gardenia, Jasmine, Orange Blossom, Kashmir wood, Sandalwood, Musk, Vanilla.', 'Eau de Parfum', 'Pears, black currant leaves, gardenia', 'jasmine, orange blossom', 'cashmere wood, sandalwood, musk, vanilla.']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_mercedes-benz_perfumes_woman_for_women_eau_de_perfum.jpg,Mercedes-Benz,Women,Perfume,Modern,Floral Oriental,90 ml,2016,"Pear, Black currant leaf, Gardenia, Jasmine, Orange Blossom, Kashmir wood, Sandalwood, Musk, Vanilla.",Eau de Parfum,"Pears, black currant leaves, gardenia","jasmine, orange blossom","cashmere wood, sandalwood, musk, vanilla."
Laura Biagiotti Roma,214 SAR,"It's a distinctive oriental fragrance that combines, energy, delicacy with elegance. The aromatic composition of jasmine, vanilla along with bergamot and bitter orange expresses your femininity with a heightened sense of emotion.
About the brand:
Laura Biagiott is an Italian luxury fashion house that was founded in 1982. The brand achieved success in the clothing of men and women, accessories, watches and luxury parfumes. It became one of the largest fashion companies in Italy.",none,none,"['Laura Biagiotti', 'Women', 'Perfume', 'Charismatic', 'Oriental', '100 ml', '1988', 'Black Currant, Sicilian Bergamot, Pink Grapefruit, Mint, Hiacynth, Carnation, Jasmine, Lily of the Valley, Rose, Amber, Sandalwood, Singapore Patchouli, Musk, Vanilla, Oakmoss.', 'Eau de Toilette', 'Bitter orange, bergamot, grapefruit, coriander, pineapple', 'almond blossom, orange blossom, jasmine', 'vanilla, balsamic resins, musk, sandalwood, myrrh']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_laura_biagiotti_perfumes_roma_for_women_eau_de_toilette.jpg,Laura Biagiotti,Women,Perfume,Charismatic,Oriental,100 ml,1988,"Black Currant, Sicilian Bergamot, Pink Grapefruit, Mint, Hiacynth, Carnation, Jasmine, Lily of the Valley, Rose, Amber, Sandalwood, Singapore Patchouli, Musk, Vanilla, Oakmoss.",Eau de Toilette,"Bitter orange, bergamot, grapefruit, coriander, pineapple","almond blossom, orange blossom, jasmine","vanilla, balsamic resins, musk, sandalwood, myrrh"
Lanvin Jeanne,186 SAR,"Jeanne Eau de Parfum by Lanvin is crafted for women and has a Floral-Fruity fragrance. The creator of the perfume is Anne Flipo. The top notes have accords of Pear, Lemon, and Blackberry; heart notes are Peony, Rose, Raspberry, and Freesia. Base notes are Musk, Amber, and Sandalwood.
About the brand:
Lanvin is the oldest fashion house in Paris as it traces its journey back in 1889. The founder of the brand is Jeanne Lavin. They serve a wide range of luxury and elegant perfumes. Lanvin is a global luxury brand that offers its customers exceptional products.",none,none,"['Lanvin', 'Women', 'Perfume', 'Romantic', 'Fruity', '100 ml', '2008', 'Blackberry, Lemon, Pear, Peony, Freesia, Raspberry, Rose, Sandalwood, Amber, Musk.', 'Eau de Parfum', 'Blackberry, Pear, Citron, Raspberry', 'White Freesia, Peony, Raspberry, Rose', 'Musk, Amber, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_lanvin_perfumes_jeanne_for_women_eau_de_perfum.jpg,Lanvin,Women,Perfume,Romantic,Fruity,100 ml,2008,"Blackberry, Lemon, Pear, Peony, Freesia, Raspberry, Rose, Sandalwood, Amber, Musk.",Eau de Parfum,"Blackberry, Pear, Citron, Raspberry","White Freesia, Peony, Raspberry, Rose","Musk, Amber, Sandalwood"
Lanvin Marry Me!,171 SAR,"Marry Me! Eau de Parfum by Lanvin, has a floral composition. The creator of this perfume is Antoine Maisondieu. The perfume has accords of Tunisian Orange, Sambac Jasmine, Peach, Jasmine Tea in top notes. The heart notes have accords of Jasmine, Magnolia Blossom, and Rose petals. The base notes have White flowers, Amber and Musk.
About the brand:
Lanvin is the oldest fashion house in Paris as it traces its journey back in 1889. The founder of the brand is Jeanne Lavin. They serve a wide range of luxury and elegant perfumes. Lanvin is a global luxury brand that offers its customers exceptional products.",none,none,"['Lanvin', 'Women', 'Perfume', 'Romantic', 'Floral', '75 ml', '2010', 'Bitter Orange, Freesia, Peach, Jasmine, Rose, Magnolia, Musk, Virginia Cedar, Amber.', 'Eau de Parfum', 'Bitter Orange, Freesia, Peach', 'Jasmine, Rose, Magnolia', 'Musk, Cedar, Amber']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/_/c_users_hp_appdata_local_packages_microsoft.skypeapp_kzf8qxf38zg5c_localstate_e7cba200-685a-46fe-9bdd-c76a026d6af0.jpg,Lanvin,Women,Perfume,Romantic,Floral,75 ml,2010,"Bitter Orange, Freesia, Peach, Jasmine, Rose, Magnolia, Musk, Virginia Cedar, Amber.",Eau de Parfum,"Bitter Orange, Freesia, Peach","Jasmine, Rose, Magnolia","Musk, Cedar, Amber"
Lalique Reve D'Inflni Lalique,335 SAR,"Lalique Reve D'Inflni is a floral fragrance for women. A gorgeous, classic, fresh and long-lasting perfume with a unique bottle. It smells great and is addictive for spring. The scent of femininity and elegance, Reve D'Inflni flaunts with a soft pink box decorated with Ardente; the symbol of eternity. The fruity top notes start off with the Lychee note. Fresh notes of Bergamot added to rich notes of Freesia set off the spirit of the scent. The heart of the perfume is formed with a hint of Peach and a splash of satin Rose Absolute. The dry-down has a woodsy vibe and is slightly sweet thanks to the vanilla and musk.",none,none,"['Lalique', 'Women', 'Perfume', 'Glamorous', 'Aromatic', '100 ml', '2008', 'Lychee, Bergamot, Freesia,Peach, Rose Absolute, Cedarwood,Musks, Vanilla, Sandalwood', 'Eau de Parfum', 'Lychee, Bergamot, Freesia', 'Peach, Rose Absolute, Cedarwood', 'Musks, Vanilla, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_lalique_perfumes_lalique_reve_d_inflni_lalique_for_women_eau_de_perfum.jpg,Lalique,Women,Perfume,Glamorous,Aromatic,100 ml,2008,"Lychee, Bergamot, Freesia,Peach, Rose Absolute, Cedarwood,Musks, Vanilla, Sandalwood",Eau de Parfum,"Lychee, Bergamot, Freesia","Peach, Rose Absolute, Cedarwood","Musks, Vanilla, Sandalwood"
Lalique L'Amour,104 SAR,"Lalique L'Amour is a Floral Woody Musk fragrance for women. A sweet, fresh and glamorous scent, this unique perfume with a very charming blend of notes will give you the sensual aura that compliments your gorgeous self. The perfume opens with gorgeous mélange of elegant Rose Buds, Bergamot and Neroli. A hint of Tuberose with soft Gardenia and floral Jasmine beat at the heart. The beautiful floral combination is supported on a base of creamy sandalwood, cedar and smooth, delicate musk. The bottle is extremely elegant and captivating. A gracefully refined beauty, Lalique L'Amour is a fragrance made for a sensual woman.",none,none,"['Lalique', 'Women', 'Perfume', 'Masculine', 'Aromatic', '100 ml', '1997', 'Rose Buds, Bergamot, Neroli,Gardenia, Tuberose, Jasmine,Musks, Cedarwood, Sandalwood', 'Eau de Parfum', 'Rose Buds, Bergamot, Neroli', 'Gardenia, Tuberose, Jasmine', 'Musks, Cedarwood, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_lalique_perfumes_l_amour_for_women_eau_de_perfum.jpg,Lalique,Women,Perfume,Masculine,Aromatic,100 ml,1997,"Rose Buds, Bergamot, Neroli,Gardenia, Tuberose, Jasmine,Musks, Cedarwood, Sandalwood",Eau de Parfum,"Rose Buds, Bergamot, Neroli","Gardenia, Tuberose, Jasmine","Musks, Cedarwood, Sandalwood"
Korloff In Love,119 SAR,"Korloff In Love was introduced in the year 2013, it was created in an exotic oriented spirit. Korloff In Love is a blend with floral heart blooming with rose, Sambac jasmine and ylang-ylang with a smokey base created using papyrus, oud, and patchouli.
About the brand:
The brand Korloff Paris was found in 1978 by Daniel Paillasseur, who named it after a luxurious and legendary diamond. His unique and innovative creations earned him reputation and international recognition even before Korloff was found. The first fragrance in the house was simply named Korloff, a floral.",none,none,"['Korloff', 'Women', 'Perfume', 'Romantic', 'Oriental', '100 ml', '2013', 'Peony, Pink Pepper, Rose, Jasmine Sambac, Ylang Ylang, Papyrus, Agarwood, Patchouli, Tonka Bean.', 'Eau de Toilette', 'Peony, Pink Pepper', 'Rose, Jasmine Sambac, Ylang-Ylang', 'Papyrus, Agarwood (Oud), Patchouli, Tonka Bean']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_korloff_perfumes_in_love_for_women_eau_de_perfum.jpg,Korloff,Women,Perfume,Romantic,Oriental,100 ml,2013,"Peony, Pink Pepper, Rose, Jasmine Sambac, Ylang Ylang, Papyrus, Agarwood, Patchouli, Tonka Bean.",Eau de Toilette,"Peony, Pink Pepper","Rose, Jasmine Sambac, Ylang-Ylang","Papyrus, Agarwood (Oud), Patchouli, Tonka Bean"
Guerlain La Petite Robe Noire Ma Robe Cocktail,275 SAR,"Guerlain La Petite Robe Noire Ma Robe Cocktail is a quirky floral fragrance for women. The bottle celebrates the iconic cocktail dress. A beautiful, fresh and soft scent, it makes you feel feminine and fresh. Rose, Jasmine and orange blossom are at the floral opening. The heart is lavish with cherry, apple and blackcurrant. White amber and white musk the base unusually deep. The bottle is a gorgeous match of the stunning perfume. Guerlain La Petite Robe Noire Ma Robe Cocktail is a fresh and youthful fragrance. It is effervescent and sweet. On fall and spring nights, it adds a feel of desired warmth. With this terrific fragrance, nothing can stop you.",none,none,"['Guerlain', 'Women', 'Perfume', 'Masculine', 'Leather', '100 ml', '2014', 'Jasmine, Rose, Green Notes, Sour Cherry, Orange Blossom, Apple, Black Currant, Patchouli, White Amber, White Musk', 'Eau de Toilette', 'Jasmine, Rose, Green Notes', 'Sour Cherry, Orange Blossom, Apple, Black Currant', 'Petchouli, Amber Musk']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_guerlain_perfumes_ma_robe_cocktail_for_women_eau_de_toilette.jpg,Guerlain,Women,Perfume,Masculine,Leather,100 ml,2014,"Jasmine, Rose, Green Notes, Sour Cherry, Orange Blossom, Apple, Black Currant, Patchouli, White Amber, White Musk",Eau de Toilette,"Jasmine, Rose, Green Notes","Sour Cherry, Orange Blossom, Apple, Black Currant","Petchouli, Amber Musk"
Givenchy Ysatis,393 SAR,"Givenchy Ysatis a floral woody fragrance for women. Classy, feminine and sophisticated, mature, for the special occasion, for the evening. Must have!",none,none,"['Givenchy', 'Women', 'Perfume', 'Charismatic', 'Floral', '100 ml', '2015', 'Eau de Toilette']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_givenchy_perfumes_ysatis_for_women_eau_de_toilette.jpg,Givenchy,Women,Perfume,Charismatic,Floral,100 ml,2015,Eau de Toilette,,,,
Lalique Perles De Lalique,183 SAR,"Perles De Lalique is a floral feminine perfume. The opening is amazing with aromatic and spicy notes including Bourbon Pepper and Orris. The heart notes emerge with smoky and sexy breeze as pepper and patchouli mix perfectly. The dry-down is a radiant veil of cashmere woods and Tonka beans. Perles De Lalique is a very attractive and glamorous scent that is soft and gentle on the skin. The “cactus” flacon is breathtakingly elegant. Created by a woman, for women, this “niche” fragrance is all that you need to fall in love.",none,none,"['Lalique', 'Women', 'Perfume', 'Charismatic', 'Aromatic', '100 ml', '2016', 'Orris, Bulgarian Rose,Bourbon Pepper, Patchouli,Cashmere Woods, Tonka Beans', 'Eau de Parfum', 'Orris, Bulgarian Rose', 'Bourbon Pepper, Patchouli', 'Cashmere Woods, Tonka Beans']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_lalique_perfumes_perles_de_lalique_for_women_eau_de_perfum.jpg,Lalique,Women,Perfume,Charismatic,Aromatic,100 ml,2016,"Orris, Bulgarian Rose,Bourbon Pepper, Patchouli,Cashmere Woods, Tonka Beans",Eau de Parfum,"Orris, Bulgarian Rose","Bourbon Pepper, Patchouli","Cashmere Woods, Tonka Beans"
