Name,Price,Rating,Brand,Gender,ProductType,Fragrance_family,Character,Ingredients,Concentration,Top_note,Middle_note,Base_note,Size,Year
Dize Home Musk Hair Mist,189 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Dize Home Patchouli Hair Mist,189 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Dize Home Vanilla Hair Mist,189 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Mon amour Set,750 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Ti amo Set,560 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
One and Only Set,890 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
My Valentine Set,630 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Together Forever Set,550 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Ajwaak Al Musk Al Fady Perfume Set - 3 Pcs,299 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
La Martina Sueno Mujer,503 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Ajwaak Al Musk Al Zahbi Perfume Set - 3 Pcs,299 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Chanel N°5 Refillable EDP,667 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Chanel N°5 Refill EDT,464 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Tom Ford White Suede EDP,1202 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Tom Ford Costa Azzura EDP,1014 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Perfume Co. Mokhmal Oud Set,249 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Perfume Co. Perfect Mix Set,249 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Who Am I Bestsellers Duo Set,229 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Roberto Cavalli Uomo Golden Anniversary EDP,499 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Roberto Cavalli Signature Golden Anniversary EDP,559 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
La Martina Alma Secret Wood,409 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Mercedes Benz Mercedes Benz Intense,192 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Mercedes Benz For Men,172 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Mercedes-Benz Club,222 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Moschino Cheap And Chic Stars,238 SAR,none,Estée Lauder,Women,Perfume,Floral,Romantic,2014,"Plum, Davana, Jasmine Sambac, Tuberose, Stargazer Lily, Cashmere Wood, Oud, Labdanum, Patchouli, Suede Musk, Madagascan Vanilla",Eau de Parfum,"Plum, Davana","Jasmine Sambac, Tuberose, Stargazer Lily","Gold,Pink",100 ml
Moschino Cheap And Chic I Love Love,162 SAR,5,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Moschino Cheap And Chic Chic Petals,218 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Moschino Funny,169 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Fragrances Hubert Fattal Dark Light EDT,215 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Fragrances Hubert Fattal Eau de Cedre EDT,215 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Fragrances Hubert Fattal Deep Rose EDT,215 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Fragrances Hubert Fattal Cedre Vert EDT,215 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Fragrances Hubert Fattal Fig Tree Bay EDT,215 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Moschino Cheap And Chic,242 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Missoni Missoni,205 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Versace Eros EDT,579 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Ramon Monegal Faisa Pure Joy EDP,1699 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Orto Parisi Cuoium EDP,949 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Joop Femme EDT,199 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Floris White Rose EDT,1399 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Calvin Klein CK Everyone EDT,259 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Calvin Klein Eternity Eau Fresh For Women EDP,319 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Giorgio Armani Terra di Gioia EDP,459 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Keba Perfumes Vetiver EDP,250 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Keba Perfumes Ylang EDP,250 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Keba Perfumes Larina EDP,250 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Keba Perfumes Dark EDP,250 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Missoni Missoni,312 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Widian Aj Arabia New York EDP,1130 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Tom Ford Soleil Neige EDP,1667 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Tom Ford Tubéreuse Nue EDP,1449 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Tiziana Terenzi Delox Extrait de Parfum,826 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Roja Dove Elysium Pour Homme EDC,1812 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Prada Un Chant D’Amour EDP,942 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Prada Nue au Soleil EDP,942 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Prada Marienbad EDP,942 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Prada Heat Wave EDP,942 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Prada Double Dare EDP,942 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
Penhaligon's Babylon EDP,1275 SAR,none,Moschino,Women,Perfume,Floral,Glamorous,2013,"Orange, Grapefruit, Red Currant, Lemon,Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon,Musk, Cedar, Woody Notes",Eau de Toilette,"Orange, Grapefruit, Red Currant, Lemon","Tea Rose, Bulrush, Lily-of-the-Valley, Sugar Cane, Cinnamon","Blue,Orange",50 ml
